

START: 2016-07-20 12:39:32.376837
>>> ./output/stochastic_depth.txt
Depth: N = 9, #Layers = 56.
Model OK...
Number of parameters: 853018
Training function OK...
Validation function OK...
Data OK...
Starting training...
Epoch     TL                  TA                  VL                  VA                  Time                
1         2.47141307829       0.322543213828      1.31060243249       0.518899998069      474.386890888       
2         1.62427010487       0.592539612676      1.29918660522       0.576800003648      469.965456009       
3         1.23958083113       0.708836827785      1.05877616107       0.658899998665      469.274374008       
4         1.03252002601       0.766385243278      0.622383117676      0.787900006771      468.079183102       
5         0.903476817583      0.797605233675      0.599851691723      0.794800001383      465.565011978       
6         0.821174698893      0.818421895006      0.650251689553      0.787800002098      467.561698198       
7         0.762648455999      0.832856514085      0.803984671831      0.737599998713      468.156919956       
8         0.719815162706      0.843830025608      0.566121245921      0.814199998975      467.871880054       
9         0.691437751055      0.85097231114       1.05417960882       0.712000000477      466.900251865       
10        0.663690874389      0.861535691421      0.516196709871      0.832300001383      467.240838051       
11        0.650767496163      0.864436619718      0.533129377663      0.819799995422      466.287702084       
12        0.634455956433      0.871698943662      0.561533406377      0.819000008702      468.106240988       
13        0.621750959056      0.875800256082      0.45713917613       0.851800000668      466.599764109       
14        0.614748734366      0.879151328425      0.49196921438       0.834800001979      466.733829975       
15        0.599048802818      0.885333306658      0.559264415503      0.824500009418      466.33190012        
16        0.594263114255      0.887774087708      0.437970879674      0.85909999609       466.25820303        
17        0.589941510165      0.889494638284      0.514443737268      0.836699995399      467.373170137       
18        0.588494033995      0.890304897567      0.438336934149      0.857100003958      466.046468973       
19        0.581648727614      0.895856674136      0.569276826084      0.824400007725      469.272282124       
20        0.580098120603      0.895486555698      0.567015226185      0.822200000286      467.855090857       
21        0.573638039537      0.900158050576      0.391500468552      0.866899999976      467.932066917       
22        0.570782985028      0.900268085787      0.520316958427      0.839699992537      465.432286978       
23        0.570472185194      0.900928297055      0.388446970284      0.866999998689      465.987602949       
24        0.566407020816      0.90341909411       0.553111752868      0.82840000689       468.373191118       
25        0.564735171546      0.904359395006      0.527739657462      0.838199993968      466.977252007       
26        0.563017137721      0.906059939181      0.450880208611      0.857700002193      465.584059          
27        0.562854832174      0.906560099232      0.443225470185      0.856200000644      466.439990997       
28        0.564999903668      0.905649807939      0.431277814507      0.858900001645      467.573784113       
29        0.558634719646      0.908950864277      0.4373883605        0.858999997377      467.700841904       
30        0.557318361292      0.909591069142      0.517863881588      0.84169999361       468.00989604        
31        0.559438670338      0.909771126761      0.457887804508      0.860000005364      467.216934919       
32        0.555200483025      0.910161251601      0.40142134726       0.867599996924      465.671474934       
33        0.554843394956      0.911401648528      0.451706814766      0.859000000358      466.159322977       
34        0.553237397448      0.911431658131      0.432110694051      0.852399995923      468.328855038       
35        0.552247582569      0.91269206146       0.39426395148       0.873799994588      468.74580884        
36        0.54561885474       0.91445262484       0.413951991498      0.867399999499      466.617413998       
37        0.550980112121      0.914222551216      0.392326486111      0.874799999595      465.487747908       
38        0.551718408144      0.913552336748      0.408668281138      0.867500004172      465.360974073       
39        0.55165430934       0.914292573624      0.48203201443       0.853600001335      466.528341055       
40        0.545908668321      0.916653329065      0.421607869864      0.863400000334      468.43712306        
41        0.544971241688      0.916513284251      0.401634256542      0.871500000358      467.265305042       
42        0.549670542477      0.915512964149      0.414462591708      0.87270000577       468.268676996       
43        0.541211335477      0.91845390525       0.350333198905      0.886600005627      465.263700008       
44        0.541262994312      0.918723991677      0.447102019191      0.857799997926      465.762142897       
45        0.542815656042      0.918583946863      0.428654406965      0.860800001025      465.38397789        
46        0.548347431131      0.917003441101      0.415250246227      0.872000005841      465.713062048       
47        0.541537581195      0.919964388604      0.425696758926      0.870299997926      467.522527933       
48        0.548770505587      0.918073783611      0.416444773972      0.868599998951      466.324404955       
49        0.5431441277        0.919264164533      0.376229348779      0.881000003219      468.552134991       
50        0.541186674342      0.920014404609      0.36492845118       0.883599999547      467.972904921       
51        0.54068066796       0.92109475032       0.452985922992      0.858200001717      467.618126869       
52        0.540972416784      0.920794654289      0.426236407459      0.862499991059      467.899549961       
53        0.54235560385       0.919524247759      0.382262696326      0.874300000072      467.260838032       
54        0.536729733213      0.921824983995      0.529049180448      0.839899998903      465.678645849       
55        0.540671394477      0.921334827145      0.815084519982      0.773999994993      467.306065083       
56        0.544443080314      0.919974391805      0.461135196686      0.862099999189      467.792887926       
57        0.537535927741      0.922405169654      0.479089516401      0.849800002575      468.117647171       
58        0.535558759899      0.923035371319      0.391658315063      0.877199998498      467.262767076       
59        0.535443171573      0.922525208067      0.355908191204      0.887000006437      465.461475849       
60        0.536853507447      0.922875320102      0.378241252899      0.876999995112      465.626780987       
61        0.537402051054      0.922595230474      0.35740224123       0.885300007463      466.79216218        
62        0.540721733614      0.921554897567      0.377580282092      0.877300000191      467.140354156       
63        0.538895267492      0.922225112036      0.557859627903      0.835900005698      467.109857082       
64        0.535903134625      0.923645566581      0.366525782645      0.879999998212      468.710314035       
65        0.538530307947      0.923295454545      0.377174817026      0.878000003099      467.075144053       
66        0.538280246123      0.922965348912      0.412289936841      0.867899993062      467.642961979       
67        0.534173948817      0.924845950704      0.471517154574      0.858200001717      468.506770134       
68        0.533070203513      0.925456145967      0.391915890574      0.877600002289      468.169909954       
69        0.537821755328      0.923495518566      0.407498852909      0.873099994659      468.018831015       
70        0.53670832427       0.923195422535      0.384058018029      0.881900000572      465.174803972       
71        0.538346170387      0.92441581306       0.367604368925      0.879800003767      465.626440048       
72        0.536358878532      0.924005681818      0.443200396001      0.862699997425      465.331626892       
73        0.537092127507      0.925046014725      0.435689292848      0.86780000031       465.299573898       
74        0.534770566622      0.924965989117      0.386619782448      0.882299998403      466.702681065       
75        0.530386053951      0.926706546095      0.427264121175      0.871800002456      469.276844025       
76        0.536243452801      0.924665893086      0.409313327074      0.870199999213      467.948861122       
77        0.536360809997      0.924545854673      0.412325038016      0.874199995399      468.520395994       
78        0.533010483895      0.927066661332      0.423752264678      0.864599996805      468.455542088       
79        0.533212313464      0.927236715749      0.407843875885      0.874599996209      467.044014931       
80        0.534029092167      0.92656650128       0.455909104645      0.869400000572      468.263155937       
81        0.535260742704      0.925656209987      0.399252451956      0.87539999783       467.457780838       
82        0.532384156761      0.926206386044      0.378472448885      0.878699994087      467.129673958       
83        0.533387511625      0.926846590909      0.394319351017      0.872699996829      467.107316017       
84        0.532154644993      0.926976632522      0.375966057181      0.883800005913      468.873525858       
85        0.533580804184      0.927116677337      0.41198412627       0.871600008011      467.575495958       
86        0.529139928148      0.927756882202      0.398720733821      0.875400000811      465.331026077       
87        0.529346444123      0.927506802177      0.375510878861      0.882999995351      466.758652925       
88        0.531953213195      0.927586827785      0.381990712881      0.874900007248      466.028389931       
89        0.534247842282      0.927746879001      0.344914412498      0.888800007105      466.968393087       
90        0.529832751856      0.928437099872      0.481422261894      0.85490000546       466.748137951       
91        0.533228770795      0.92734675096       0.358480301499      0.884400004148      467.700217009       
92        0.533913700056      0.926626520487      0.444663879275      0.865599995852      467.617069006       
93        0.533275962563      0.927456786172      0.381007136405      0.882400003076      465.561965942       
94        0.531888945727      0.927426776569      0.495687030256      0.855099996924      468.031767845       
95        0.53515467643       0.926966629321      0.38294890523       0.877999991179      465.406584024       
96        0.533156303376      0.926966629321      0.397864696383      0.878299999237      468.075073957       
97        0.529656316727      0.928096991037      0.42800360918       0.868799993396      467.308380842       
98        0.527979027294      0.929047295134      0.398715014756      0.87499999404       467.740829945       
99        0.528622672401      0.929277368758      0.438686017692      0.865500003099      467.752336979       
100       0.534313337713      0.927356754161      0.400689318776      0.875700005889      465.948295116       
101       0.529591338621      0.929067301536      0.440247732401      0.861800000072      465.615520954       
102       0.531931905298      0.927726872599      0.414004828036      0.873299998045      465.617444992       
103       0.528409451208      0.929377400768      0.449226470292      0.859499996901      466.939963102       
104       0.531551778011      0.928237035851      0.396871802211      0.875999996066      465.827474117       
105       0.53222974593       0.928187019846      0.395498509705      0.879300004244      465.653868914       
106       0.53025777327       0.928497119078      0.437390327454      0.869599997997      465.655239105       
107       0.528599943074      0.929437419974      0.348577466607      0.889899998903      466.657660961       
108       0.53110216972       0.92900728233       0.413150520623      0.868899998069      466.826916933       
109       0.527641726021      0.93007762484       0.573720279336      0.837900003791      468.040072918       
110       0.527378036065      0.929607474392      0.401080153883      0.873300001025      468.773563147       
111       0.52700089939       0.930417733675      0.392193958163      0.878700000048      465.871437788       
112       0.529924647947      0.928957266325      0.421155579388      0.870100000501      465.366080999       
113       0.531822811779      0.927866917414      0.384448815882      0.880799999833      467.557945967       
114       0.531073588721      0.929637483995      0.407677341998      0.871100005507      466.462081194       
115       0.529236153436      0.929627480794      0.431589373946      0.864900001884      468.396006107       
116       0.525545815538      0.93153809219       0.400987333059      0.874900001287      467.729809999       
117       0.524154947677      0.931298015365      0.417008592188      0.873199996352      467.888653994       
118       0.531641990137      0.928507122279      0.437423923612      0.866599994898      466.525954962       
119       0.525701278112      0.930797855314      0.354212482274      0.890200001001      466.680812836       
120       0.524218447001      0.930977912932      0.392365083098      0.877100002766      469.299299002       
121       0.527317416157      0.930847871319      0.331183061004      0.893999996781      468.388896942       
122       0.529951288361      0.929237355954      0.441405673325      0.86589999795       467.253067017       
123       0.52959527165       0.929537451985      0.400292657316      0.872399997711      468.450559139       
124       0.524609723981      0.930107634443      0.454663717747      0.869400000572      467.836069107       
125       0.525110489351      0.930687820102      0.316645050794      0.900799998641      467.027004004       
126       0.524438372609      0.930977912932      0.364864318073      0.88710000217       466.71253705        
127       0.526459350285      0.930517765685      0.403118734062      0.877099999785      466.47564888        
128       0.524721147004      0.931037932138      0.356541955471      0.887199997902      465.926285982       
129       0.524762284779      0.930807858515      0.397431080043      0.87009999752       466.831715822       
130       0.527168666088      0.931378040973      0.370014724135      0.886500003934      467.915052176       
131       0.527251388558      0.930327704866      0.386179186404      0.875799995661      465.70320797        
132       0.519368596633      0.932738476312      0.38758149296       0.882000005245      468.315391064       
133       0.52353647294       0.931127960948      0.374433857203      0.885400006175      467.343303919       
134       0.529838328096      0.9287071863        0.480667243898      0.853699997067      467.567523956       
135       0.521548267859      0.933218629962      0.513738025725      0.85339999795       465.197497129       
136       0.527344922632      0.929857554417      0.340478848666      0.889499998093      465.124625921       
137       0.525460482063      0.931268005762      0.374114960432      0.883799996972      465.834244013       
138       0.524311101086      0.931528088988      0.493237577379      0.845800000429      466.123363018       
139       0.524008937132      0.931438060179      0.509673248231      0.85530000031       465.724488974       
140       0.524900909766      0.930787852113      0.382167418301      0.881700003147      466.789634943       
141       0.523303836622      0.931698143406      0.371638952196      0.882399997115      466.646936178       
142       0.526242301078      0.930547775288      0.374430637062      0.882299998403      466.441442966       
143       0.526413336797      0.930517765685      0.3875822559        0.875               468.546027184       
144       0.524761576086      0.931748159411      0.346112129092      0.893600001931      468.476861954       
145       0.522234589701      0.933088588348      0.342516298592      0.894000005722      468.907422066       
146       0.52501830554       0.931358034571      0.350909514725      0.889800006151      467.801566839       
147       0.522212707508      0.932108274648      0.382824346423      0.886000004411      465.350321054       
148       0.524065991942      0.931658130602      0.461896979809      0.858300000429      466.363126993       
149       0.524433443244      0.93193822023       0.364374512434      0.887900003791      465.619966984       
150       0.527273043017      0.930117637644      0.383825360239      0.879199999571      467.19336319        
151       0.524672528044      0.931798175416      0.487641046941      0.854499998689      466.106082201       
152       0.523240489019      0.931278008963      0.385307860374      0.88599999547       465.551084995       
153       0.523922481893      0.9316381242        0.40996350944       0.869200000167      466.069715977       
154       0.525073667647      0.931308018566      0.447851727903      0.868399995565      469.023662806       
155       0.528275321182      0.931418053777      0.405560454726      0.880200004578      468.464020014       
156       0.521445464119      0.932438380282      0.379663540423      0.883599996567      469.061129808       
157       0.523723515025      0.931678137004      0.405583105981      0.876000002027      468.433786869       
158       0.522478752496      0.931988236236      0.425948685408      0.874300000072      469.128158092       
159       0.519106385955      0.933388684379      0.49807331413       0.862000003457      467.810036898       
160       0.525625049038      0.930727832907      0.422110503912      0.871199992299      466.891350031       
161       0.521445316023      0.9326184379        0.414912368357      0.866799995303      467.48328495        
162       0.521833891142      0.932248319462      0.354431416094      0.889800009131      466.782997131       
163       0.518013986293      0.933618758003      0.426256012917      0.878500005603      466.55913496        
164       0.516671308711      0.933598751601      0.356959292293      0.891499999166      466.511144161       
165       0.519541395497      0.932828505122      0.376050920784      0.881300002337      468.148895979       
166       0.518775822945      0.933348671575      0.32972330302       0.895399999619      466.338171005       
167       0.521478866798      0.931758162612      0.369565813243      0.883799991012      468.735317945       
168       0.524291383014      0.932408370679      0.456457649171      0.865200001001      465.967135191       
169       0.522442008141      0.932348351472      0.360651639104      0.886700001359      467.844959021       
170       0.519657262576      0.934038892446      0.365900057554      0.882099995017      465.697937012       
171       0.514109510275      0.934929177337      0.448221726716      0.871900007129      468.564385891       
172       0.521402572662      0.931908210627      0.3588291049        0.888700002432      467.115033865       
173       0.521821006656      0.931958226633      0.371180908382      0.882299995422      465.539120913       
174       0.519797028905      0.933338668374      0.354208214581      0.888800001144      467.345479965       
175       0.518013324307      0.934148927657      0.335044114292      0.893400007486      468.601490021       
176       0.520741566272      0.933338668374      0.357111880183      0.888300007582      466.841384888       
177       0.520607959408      0.933368677977      0.450006622076      0.862399995327      465.515799999       
178       0.520392325524      0.933248639565      0.348101115227      0.890200006962      467.863950014       
179       0.52139865318       0.932388364277      0.353751942515      0.887900006771      466.221966982       
180       0.51977071166       0.933168613956      0.377998922765      0.884400001168      468.807708025       
181       0.516523692619      0.934779129321      0.683911442757      0.808500000834      466.963616848       
182       0.522121642791      0.932108274648      0.429650700092      0.875099995732      465.71734786        
183       0.517691473878      0.933678777209      0.406900395453      0.880499994755      468.091830015       
184       0.520549555861      0.933658770807      0.383164319396      0.882699999213      465.973302841       
185       0.519423773019      0.933278649168      0.383508995175      0.878999999166      469.050523043       
186       0.52284523093       0.932458386684      0.345643366873      0.889900007844      468.787033081       
187       0.522109160808      0.93232834507       0.326468700171      0.896500000358      467.536797047       
188       0.519728610404      0.933558738796      0.416036099195      0.87160000205       466.443259001       
189       0.5186021228        0.934018886044      0.360654194653      0.886699995399      467.477479935       
190       0.520817923981      0.932998559539      0.415350201726      0.873500001431      465.857620001       
191       0.518076316839      0.933308658771      0.346000044048      0.890799999237      466.093746901       
192       0.517445244153      0.933648767606      0.382371850312      0.881600001454      466.256757975       
193       0.519619997958      0.932868517926      0.386893750727      0.882300004363      468.016418934       
194       0.520912397267      0.932858514725      0.406927318871      0.875499999523      466.43108511        
195       0.517296588566      0.934268966069      0.438663366437      0.868399995565      467.193745136       
196       0.522801841954      0.931978233035      0.428114908934      0.873800003529      469.408952951       
197       0.51965182535       0.933478713188      0.363841119409      0.887400004268      468.532631874       
198       0.522255819639      0.933078585147      0.415036395192      0.87499999702       468.440808058       
199       0.517346191536      0.933868838028      0.410471361876      0.87539999783       466.879853964       
200       0.517694358636      0.933728793214      0.390536348522      0.869999998808      469.722587824       
201       0.519870216349      0.933338668374      0.399801211059      0.878900006413      468.682815075       
202       0.522064273741      0.932768485915      0.325924608111      0.898000004888      468.823724031       
203       0.518389800447      0.933908850832      0.421462091804      0.868000006676      466.446154118       
204       0.520648112905      0.933618758003      0.387859883904      0.877299997211      466.876617908       
205       0.516736669096      0.933748799616      0.434022460878      0.875400000811      465.398288965       
206       0.514653221097      0.935079225352      0.418442611396      0.875599995255      465.772529125       
207       0.514004753776      0.934108914853      0.365570351481      0.882500004768      465.987329006       
208       0.522525775143      0.931908210627      0.430372238159      0.868000003695      466.623859167       
209       0.520268638255      0.932918533931      0.379049706459      0.883100003004      467.859885216       
210       0.518293910807      0.933978873239      0.444508598745      0.860499995947      468.541982174       
211       0.518700742653      0.933898847631      0.378730678558      0.882800000906      468.76542902        
212       0.519432361849      0.933098591549      0.382380175591      0.884700003266      469.207054138       
213       0.517626746707      0.933278649168      0.42545453012       0.867099994421      466.788374901       
214       0.519835691675      0.932888524328      0.32162373215       0.896399998665      466.923360109       
215       0.515009967985      0.934198943662      0.408189605176      0.874100005627      467.49375701        
216       0.517978782538      0.933628761204      0.388753533363      0.881400001049      466.106844902       
217       0.52040831281       0.932078265045      0.351045946777      0.887700006366      468.771091938       
218       0.520288049755      0.93310859475       0.491682729125      0.859199994802      466.949790001       
219       0.51702130585       0.935239276569      0.347172418237      0.889900004864      466.051135063       
220       0.518270227843      0.932928537132      0.374569775164      0.887299993634      468.634680033       
221       0.521355947444      0.932588428297      0.462278190255      0.861099997163      466.556300163       
222       0.520461100317      0.933668774008      0.362552022934      0.887700000405      465.807095051       
223       0.517825218383      0.933848831626      0.375037974119      0.883100005984      467.317903996       
224       0.51544321087       0.934689100512      0.33507450223       0.898300001025      467.33116889        
225       0.519217120395      0.934028889245      0.374908857048      0.88409999907       469.011327982       
226       0.518320060227      0.933528729193      0.387500587106      0.88559999764       467.742861986       
227       0.517463676374      0.93427896927       0.378943531215      0.885900002718      466.580565929       
228       0.513920896185      0.935169254161      0.464056150615      0.865199995041      468.154371023       
229       0.516631294381      0.933868838028      0.450804665685      0.864800000191      466.791028976       
230       0.517769032839      0.933648767606      0.463312087953      0.860699993372      466.785276175       
231       0.515050218177      0.934539052497      0.437720793486      0.868000003695      465.750735998       
232       0.52029619613       0.933958866837      0.42374767065       0.875200003386      465.359428883       
233       0.51406385098       0.934759122919      0.390229167044      0.877000007033      467.047823191       
234       0.510336264376      0.936549695903      0.525199392438      0.851800000668      465.892998219       
235       0.514835843203      0.934479033291      0.369231913984      0.889400005341      465.591188908       
236       0.516542881498      0.933608754802      0.391402603686      0.879800000787      468.942627907       
237       0.514382985353      0.935119238156      0.384384818375      0.881100001931      468.742280006       
238       0.514506572683      0.935389324584      0.374981947243      0.884000000358      469.029292822       
239       0.51802979839       0.933338668374      0.47002145797       0.857999995351      467.848380089       
240       0.512035982328      0.935359314981      0.398893979192      0.877499997616      468.187799215       
241       0.512822434249      0.934629081306      0.415858991444      0.877699998021      468.42085886        
242       0.518121388482      0.932858514725      0.354691468924      0.890700006485      468.487035036       
243       0.519218589409      0.934118918054      0.518841947615      0.844599997997      468.747825146       
244       0.514106282504      0.935099231754      0.419879129529      0.874000009894      468.279505968       
245       0.515616773452      0.934108914853      0.348972770572      0.887399998307      468.80013299        
246       0.516208113843      0.934679097311      0.345801243186      0.888000002503      468.185696125       
247       0.518143350199      0.934419014085      0.384623382986      0.882000008225      466.445651054       
248       0.514835680912      0.934809138924      0.383686770499      0.883100005984      467.598036051       
249       0.518268046092      0.933968870038      0.334599877894      0.893200004101      467.485019922       
250       0.412340682882      0.971280809859      0.197026630491      0.938799998164      467.363607168       
251       0.36512202097       0.984435019206      0.197108254582      0.94090000093       466.587630033       
252       0.345509600433      0.988536331626      0.205053590238      0.94130000174       465.403150797       
253       0.328958854022      0.991767365557      0.208724931628      0.941600000858      468.908697844       
254       0.316753911148      0.992837708067      0.215039282292      0.940599998832      468.799607992       
255       0.305477045715      0.993988076184      0.220714634657      0.940799999237      466.82957387        
256       0.295566197203      0.99472831306       0.234528218955      0.940499991179      468.921746016       
257       0.286304723934      0.995348511524      0.23814605251       0.940999999642      469.203824043       
258       0.276876096689      0.996028729193      0.241530866176      0.941200000048      466.452666998       
259       0.268714706853      0.996308818822      0.238858890533      0.942500001192      469.634380817       
260       0.26069015358       0.99687900128       0.246982368827      0.94129999876       465.80268693        
261       0.253518793765      0.996959026889      0.255717459321      0.939899992943      467.236449957       
262       0.246408383554      0.997129081306      0.254942814261      0.941100001335      466.948932171       
263       0.240432689632      0.996949023688      0.256778731942      0.939299997687      466.811938047       
264       0.23275426095       0.997609234955      0.259667529911      0.939200001955      465.298119068       
265       0.22705956433       0.997629241357      0.263144318014      0.940699994564      466.074850082       
266       0.220876236235      0.997729273367      0.259711993486      0.940100002289      466.560995102       
267       0.214822858744      0.997789292574      0.264961527288      0.939100000262      465.626011848       
268       0.21050645764       0.997339148528      0.252649666369      0.940199992061      467.669548035       
269       0.204423492243      0.997719270166      0.256902789325      0.941499993205      467.382786036       
270       0.199121193605      0.997869318182      0.268500017375      0.93979999125       467.483451128       
271       0.195185396224      0.997569222151      0.266258856654      0.940199992061      465.691864967       
272       0.190280188614      0.997529209347      0.269145371765      0.940299996734      467.100381136       
273       0.184908354137      0.997889324584      0.269243994355      0.94129999578       467.972392082       
274       0.1810999763        0.997859314981      0.264813133329      0.940599992871      466.183433056       
275       0.1764732016        0.997969350192      0.275690225512      0.937099996209      466.1699121         
276       0.173272990101      0.997509202945      0.265891268104      0.939300000668      469.148649931       
277       0.170332024425      0.997119078105      0.280170515925      0.935899993777      466.68185997        
278       0.165659150588      0.997499199744      0.290698206425      0.936499994993      467.596668959       
279       0.163241899998      0.997409170935      0.27502970621       0.937900000811      466.206070185       
280       0.159060634396      0.997509202945      0.288598050922      0.934900003672      468.131798983       
281       0.15808253679       0.99657890525       0.273136018962      0.939199993014      466.729023933       
282       0.155632163876      0.996538892446      0.281599037349      0.935799995065      465.935755014       
283       0.152050871855      0.996758962868      0.272549395263      0.936699992418      466.634557009       
284       0.149906435292      0.996548895647      0.277502600104      0.934700000286      469.548453093       
285       0.146952463288      0.99657890525       0.311450979114      0.934499999881      468.601872921       
286       0.146049518782      0.995988716389      0.284362473339      0.938600000739      467.760624886       
287       0.143373583309      0.996238796415      0.298343154788      0.932400000095      466.005547047       
288       0.142939098532      0.995538572343      0.273245252669      0.936199998856      467.398675203       
289       0.140053507632      0.995918693982      0.267975015938      0.937900000811      468.554066896       
290       0.138234563935      0.995468549936      0.300820789486      0.93409999907       467.008363962       
291       0.137094085189      0.99550856274       0.284432274103      0.935699999332      468.567208052       
292       0.134575490104      0.995758642766      0.304215762019      0.93370000124       468.790945053       
293       0.134535695723      0.995148447503      0.301810405403      0.932299998403      468.631186962       
294       0.13335435868       0.995058418694      0.288040210307      0.933699989319      467.895882845       
295       0.134292470232      0.993938060179      0.284152381122      0.931799992919      465.73161602        
296       0.131194738931      0.994938380282      0.296429394186      0.932499992847      465.693699121       
297       0.130538411         0.994868357875      0.303605929017      0.930700004101      465.722315073       
298       0.13033175146       0.994088108195      0.302292567492      0.93409999609       465.748034          
299       0.130058394323      0.993838028169      0.321712385863      0.926199993491      466.315218925       
300       0.130003118179      0.993667973752      0.300057103485      0.927199998498      465.56040287        
301       0.128898165099      0.993707986556      0.301424131542      0.931199991703      466.657814026       
302       0.128062669841      0.993657970551      0.285216638446      0.932800003886      465.879451036       
303       0.126075008662      0.994178137004      0.281153356284      0.931500002742      465.713346958       
304       0.127286855766      0.993177816901      0.305426523089      0.928899997473      465.997332811       
305       0.127087887591      0.992947743278      0.316384858638      0.929800000787      466.569569111       
306       0.130426481032      0.991617317542      0.32740264684       0.926499998569      467.460994005       
307       0.128417940541      0.992407570423      0.304877067357      0.928699994087      465.803338051       
308       0.125969649344      0.992897727273      0.321691983938      0.925699996948      465.66437602        
309       0.125907787183      0.9931678137        0.309127627313      0.928899991512      465.704645872       
310       0.124799457845      0.993337868118      0.342525665462      0.92539999783       465.846749067       
311       0.125458214427      0.992697663252      0.309120535105      0.925200003386      467.404850006       
312       0.12696027025       0.991887403969      0.277182798833      0.934799996018      466.515393972       
313       0.123654382244      0.99335787452       0.28976720497       0.934199994802      466.035803795       
314       0.123187936261      0.992597631242      0.293936626613      0.930999991298      467.027837992       
315       0.125231203469      0.991827384763      0.339003136009      0.923400002718      467.360378981       
316       0.124824774851      0.992307538412      0.310482876748      0.92729999423       466.749379158       
317       0.123260939606      0.992627640845      0.314918579161      0.928499999642      467.766829967       
318       0.124239509975      0.992567621639      0.306582157314      0.926000002027      468.714576006       
319       0.122749105964      0.992377560819      0.286139947176      0.931499999762      466.495856047       
320       0.121970741157      0.992817701665      0.278522460163      0.930099993944      465.861842155       
321       0.123371953362      0.992107474392      0.346986593306      0.923199999332      466.109854937       
322       0.124602336527      0.991947423175      0.325553241372      0.926800000668      465.693099022       
323       0.123397200718      0.992467589629      0.318747604638      0.923199996352      466.88459897        
324       0.125185826619      0.991477272727      0.295401315391      0.93069999814       468.832726955       
325       0.124547249357      0.991727352753      0.316260175407      0.927099999785      469.052713871       
326       0.12632011335       0.991107154289      0.311932906508      0.928599995375      466.756289959       
327       0.126252799644      0.99130721831       0.315298169851      0.928500002623      465.61448288        
328       0.12545518807       0.991427256722      0.296323845536      0.928499999642      465.924000025       
329       0.120784406768      0.993007762484      0.31386257261       0.928699994087      466.431342125       
330       0.122634775755      0.99238756402       0.287274988741      0.930200001597      466.418913126       
331       0.119928491014      0.992917733675      0.2969362095        0.929899999499      467.69411993        
332       0.122852092363      0.992077464789      0.304934569448      0.931000000238      468.636994839       
333       0.120976479397      0.99277768886       0.310503000766      0.925499999523      469.036314011       
334       0.123405160733      0.991647327145      0.296265219897      0.930099990964      468.047534943       
335       0.12164622425       0.992547615237      0.303297048807      0.929800003767      468.938146114       
336       0.122456355376      0.991977432778      0.348192219436      0.91969999671       466.876133919       
337       0.121964754086      0.99228753201       0.336376559734      0.924700006843      466.067923069       
